weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId
82,Benedikt,,H\u00f6wedes,3159,1988-02-29,187,14855,right,B. H\u00f6wedes,null
87,Kyriakos,,Papadopoulos,2450,1992-02-23,185,14857,right,K. Papadopoulos,12678
72,Julian,,Draxler,3767,1993-09-20,187,14862,right,J. Draxler,3148
83,Marco,,H\u00f6ger,2463,1989-09-16,182,14863,right,M. H\u00f6ger,null
72,Lewis Harry,,Holtby,2450,1990-09-18,176,14864,left,L. Holtby,null
76,Jos\u00e9 Manuel,,Jurado Mar\u00edn,691,1986-06-29,174,14866,right,Jurado,null
67,F\u00e1gner,,Conserva Lemos,5656,1989-06-11,168,40707,right,F\u00e1gner,6380
84,Jefferson Agustin,,Farf\u00e1n Guadalupe,13887,1984-10-26,178,14872,right,J. Farf\u00e1n,15594
86,Jaroslav,,Drobn\u00fd,2443,1979-10-18,190,14882,right,J. Drobn\u00fd,null
85,Tom,,Mickel,2450,1989-04-19,184,14883,right,T. Mickel,null
85,Dennis,,Aogo,2445,1987-01-14,184,14885,left,D. Aogo,null
88,Jeffrey ,,Bruma,2451,1991-11-13,190,14887,right,J. Bruma,null
79,Dennis,,Diekmeier,,1989-10-20,188,14888,right,D. Diekmeier,null
85,Gojko,,Ka\u010dar,,1987-01-26,185,14900,right,G. Ka\u010dar,null
76,Tom\u00e1s Eduardo,,Rinc\u00f3n Hern\u00e1ndez,3185,1988-01-13,177,14903,right,T. Rinc\u00f3n,null
75,Jacopo,,Sala,3164,1991-12-05,181,14904,right,J. Sala,null
74,Per Ciljan,,Skjelbred,2457,1987-06-16,175,14905,right,P. Skjelbred,null
77,Heung-Min,,Son,1624,1992-07-08,183,14911,right,Son Heung-Min,14855
89,Diego,,Benaglio,19830,1983-09-08,194,14913,right,D. Benaglio,null
86,Marwin,,Hitz,2481,1987-09-18,193,14914,right,M. Hitz,null
77,Robin,,Knoche,2451,1992-05-22,190,14917,right,R. Knoche,null
77,Ricardo Iv\u00e1n,,Rodr\u00edguez Araya,3157,1992-08-25,180,14922,left,R. Rodr\u00edguez,6697
88,Marco,,Russ,2462,1985-08-04,190,14923,right,M. Russ,null
72,Makoto,,Hasebe,2462,1984-01-18,180,14929,right,M. Hasebe,12913
74,Maximilian,,Arnold,2451,1994-05-27,184,14938,left,M. Arnold,null
70,Adelino Andr\u00e9 ,,Vieira Freitas,12510,1986-01-24,172,14940,right,Vieirinha,null
84,Mario,,Mand\u017euki\u0107,3159,1986-01-14,187,14943,right,M. Mand\u017euki\u0107,9598
80,Giovanni-Guy Yann,,Sio,3787,1989-03-31,180,14945,left,G. Sio,null
84,Damir,,Ceter Valencia,3173,1997-11-02,187,335634,right,D. Ceter,12436
70,Keagan,,Dolly,3787,1993-01-22,170,244335,left,K. Dolly,16424
82,Oliver,,Baumann,2482,1990-06-02,187,14979,right,O. Baumann,null
76,Bongani,,Zungu,3789,1992-10-09,184,244357,right,B. Zungu,16424
69,Oliver,,Sorg,2455,1990-05-29,175,14988,right,O. Sorg,null
80,Daniel,,Caligiuri,2449,1988-01-15,182,14989,right,D. Caligiuri,null
78,Fallou,,Diagne,3777,1989-08-14,185,14990,right,F. Diagne,null
89,Matthias,,Ginter,2454,1994-01-19,191,14991,right,M. Ginter,3148
87,Karim,,Gu\u00e9d\u00e9,2453,1985-01-07,184,14992,right,K. Gu\u00e9d\u00e9,null
81,Martin,,\u0160krtel,4487,1984-12-15,191,7960,right,M. \u0160krtel,14496
79,Jonathan,,Schmid,2481,1990-06-26,179,14997,right,J. Schmid,null
80,Julian,,Schuster,,1985-04-15,189,14998,right,J. Schuster,null
90,Ivan,,Santini,3783,1989-05-21,190,15004,right,I. Santini,null
85,Marc-Andr\u00e9,,ter Stegen,676,1992-04-30,187,15008,right,M. ter Stegen,3148
89,Dante Bonfim,,da Costa Santos,3775,1983-10-18,188,15010,left,Dante,null
83,H\u00e5vard,,Nordtveit,2482,1990-06-21,188,15012,right,H. Nordtveit,7336
82,Oscar,,Wendt,2454,1985-10-24,181,15014,left,O. Wendt,null
76,Matthias,,Zimmermann,2445,1992-06-16,177,15015,right,M. Zimmermann,null
76,Tony,,Jantschke,2454,1990-04-07,177,15019,right,T. Jantschke,null
82,Mathew,,Leckie,2457,1991-02-04,181,15020,right,M. Leckie,8493
83,Roman Petrovich,,Neust\u00e4dter,4487,1988-02-18,188,15022,right,R. Neust\u00e4dter,null
71,Marco,,Reus,2447,1989-05-31,180,15024,right,M. Reus,3148
81,Ron-Robert,,Zieler,2445,1989-02-12,188,15032,right,R. Zieler,null
78,Konstantin,,Rausch,13889,1990-03-15,182,15039,left,K. Rausch,null
70,Manuel,,Schmiedebach,2455,1988-12-05,171,15050,right,M. Schmiedebach,null
80,Lars,,Stindl,2454,1988-08-26,181,15051,right,L. Stindl,null
79,Mame Biram,,Diouf,1639,1987-12-16,185,15054,right,M. Diouf,19314
78,Tobias,,Sippel,2454,1988-03-22,183,15061,right,T. Sippel,null
88,Kevin,,Trapp,3767,1990-07-08,189,15062,right,K. Trapp,3148
83,Lucas,,Tousart,3766,1997-04-29,185,342743,right,L. Tousart,4425
78,Renato Fabrizio,,Tapia Cortijo,12,1995-07-28,182,139075,right,R. Tapia,15594
82,Willi,,Orban,2975,1992-11-03,186,15069,right,W. Orban,null
71,Olcay,,\u015eahan,4488,1987-05-26,179,15076,right,O. \u015eahan,null
84,Nicolai,,J\u00f8rgensen,12,1991-01-15,190,15080,right,N. J\u00f8rgensen,7712
92,Sandro,,Wagner,2444,1987-11-29,194,15085,right,S. Wagner,null
78,Thomas,,Kraft,2457,1988-07-22,187,15090,right,T. Kraft,null
78,Christoph,,Janker,2481,1985-02-14,185,15095,right,C. Janker,null
70,Fabian,,Lustenberger,2457,1988-05-02,180,15103,right,F. Lustenberger,null
69,Raffael,,Caetano de Ara\u00fajo,2454,1985-03-28,174,15107,right,Raffael,null
85,Dominik,,Maroh,,1987-03-04,186,15122,right,D. Maroh,null
76,Marvin,,Plattenhardt,2457,1992-01-26,181,15125,left,M. Plattenhardt,3148
88,Philipp,,Wollscheid,,1989-03-06,194,15126,right,P. Wollscheid,null
78,Daniel,,Didavi,2451,1990-02-21,180,15129,left,D. Didavi,null
80,Mike,,Frantz,2453,1986-10-14,182,15131,right,M. Frantz,null
84,Timothy,,Chandler,2462,1990-03-29,186,15139,right,T. Chandler,null
85,Alexander,,Esswein,2457,1990-03-25,183,15141,right,A. Esswein,null
78,R\u00f3bert,,Mak,12510,1991-03-08,179,15142,right,R. Mak,14496
86,Stefan,,Bell,2460,1991-08-24,192,15178,right,S. Bell,null
75,Niko,,Bungert,2460,1986-10-24,188,15179,right,N. Bungert,null
82,Julian,,Baumgartlinger,2446,1988-01-02,183,15188,right,J. Baumgartlinger,9109
72,Yunus,,Mall\u0131,2451,1992-02-24,179,15191,right,Y. Mall\u0131,4687
66,Nicolai,,M\u00fcller,2450,1987-09-25,173,15192,right,N. M\u00fcller,null
78,Eugen,,Polanski,,1986-03-17,183,15193,right,E. Polanski,null
75,Marcel,,Risse,2463,1989-12-17,183,15194,right,M. Risse,null
73,Mario,,Gavranovi\u0107,9417,1989-11-24,175,15199,right,M. Gavranovi\u0107,6697
90,\u00c1d\u00e1m,,Szalai,2482,1987-12-09,193,15200,right,\u00c1. Szalai,null
75,Anthony,,Ujah,2460,1990-10-14,183,15201,right,A. Ujah,null
71,Antonio,,Rukavina,11042,1984-01-26,176,15214,right,A. Rukavina,17322
68,Sebastian,,Maier,2455,1993-09-18,179,15225,right,S. Maier,null
82,Jo\u00e3o Felipe,,Schmidt Urbano,3172,1993-05-19,184,40767,left,Jo\u00e3o Schmidt,null
81,Kevin,,Volland,2446,1992-07-30,179,15231,left,K. Volland,null
79,Bobby Shou,,Wood,2450,1992-11-15,180,15232,right,B. Wood,8134
92,Thomas,,Kessler,2463,1986-01-20,197,15235,right,T. Kessler,null
72,Sebastian,,Jung,2451,1990-06-22,179,15244,right,S. Jung,null
80,R\u00faben Miguel,,Nunes Vezo,674,1994-04-25,182,211853,right,R\u00faben Vezo,null
75,Matthias,,Lehmann,2463,1983-05-28,179,15253,right,M. Lehmann,null
96,Alexander,,Meier,,1983-01-17,196,15254,right,A. Meier,null
74,Pirmin,,Schwegler,2455,1987-03-09,178,15256,right,P. Schwegler,null
90,Timo,,Horn,2463,1993-05-12,192,15265,left,T. Horn,null
84,Pedro,,Tonon Geromel,5649,1985-09-21,190,15272,right,Geromel,6380
67,Mitchell,,Weiser,2457,1994-04-21,176,15276,right,M. Weiser,null
84,Andr\u00e9 Filipe,,Tavares Gomes,676,1993-07-30,188,211885,right,Andr\u00e9 Gomes,null
79,Christian,,Clemens,2463,1991-08-04,179,15278,right,C. Clemens,null
69,S\u0142awomir,,Peszko,13559,1985-02-19,173,15282,right,S. Peszko,13869
70,Sascha,,Riether,2449,1983-03-23,174,15284,right,S. Riether,null
80,Odise,,Roshi,13898,1991-05-22,187,15285,right,O. Roshi,null
74,Mark,,Uth,2482,1991-08-24,185,15292,left,M. Uth,null
63,Leonardo,,Bittencourt,2463,1993-12-19,171,15317,right,L. Bittencourt,null
78,Math\u00edas,,Olivera Miramontes,698,1997-10-31,184,375771,left,M. Olivera,null
90,Anwar,,El Ghazi,3776,1995-05-03,189,286553,right,A. El Ghazi,null
77,Maximiliano Eduardo,,Meza,12062,1992-12-15,180,146459,right,M. Meza,12274
70,Daniel,,Brosinski,2460,1988-07-17,178,15399,right,D. Brosinski,null
78,Nicolas,,H\u00f6fler,2453,1990-03-09,181,15430,right,N. H\u00f6fler,null
73,Morgan,,Poaty,3787,1997-07-15,177,343116,left,M. Poaty,null
86,Max,,Gr\u00fcn,,1987-04-05,190,15444,right,M. Gr\u00fcn,null
84,M\u00ebrgim,,Mavraj,,1986-06-09,189,15449,left,M. Mavraj,null
81,Johannes,,Geis,680,1993-08-17,181,15455,right,J. Geis,null
79,Felix,,Klaus,2455,1992-09-13,179,15456,right,F. Klaus,null
69,Pierre,,Lees Melou,3775,1993-05-25,185,277629,right,P. Lees Melou,null
78,Janik,,Haberer,2453,1994-04-02,186,15487,right,J. Haberer,null
87,Marc-Oliver,,Kempf,2453,1995-01-28,186,146569,left,M. Kempf,null
86,Florian,,Niederlechner,2453,1990-10-24,186,15503,right,F. Niederlechner,null
82,Julian,,Brandt,2446,1996-05-02,183,146583,right,J. Brandt,3148
89,Alexander,,Stolz,2482,1983-10-13,189,15512,right,A. Stolz,null
78,Alessio,,Romagnoli,3157,1995-01-12,188,146588,left,A. Romagnoli,null
75,Federico,,Mattiello,3204,1995-07-14,182,146590,right,F. Mattiello,null
76,Hakan,,\u00c7alhano\u011flu,3157,1994-02-08,178,15524,right,H. \u00c7alhano\u011flu,null
74,Marco,,Terrazzino,2453,1991-04-15,176,15533,right,M. Terrazzino,null
70,Simon,,Zoller,2463,1991-06-26,179,15543,right,S. Zoller,null
65,Jonathan Renato,,Barbosa,3772,1991-07-10,173,48318,right,Jonathan Cafu,null
73,Bruno Andr\u00e9,,Cavaco Jord\u00e3o,3162,1998-10-12,180,401277,right,Bruno Jord\u00e3o,9911
71,Bassem ,,Srarfi,3775,1997-06-25,176,408827,left,B. Srarfi,16276
85,Gustavo Ra\u00fal,,G\u00f3mez Portillo,5646,1993-05-06,185,113927,right,G. G\u00f3mez,15516
89,Hannes \u00de\u00f3r,,Halld\u00f3rsson,12444,1987-04-27,194,57226,right,H. Halld\u00f3rsson,7839
80,Mart\u00edn Andr\u00e9s,,Silva Leites,5657,1983-03-25,187,113995,right,M. Silva,15670
70,Marcel,,Heller,2481,1986-02-12,176,15695,right,M. Heller,null
86,Benjamin,,H\u00fcbner,2482,1989-07-04,193,15719,left,B. H\u00fcbner,null
66,Albert,,Gudmundsson,10,1997-06-15,177,216568,right,A. Gudmundsson,7839
85,Sebastian,,Langkamp,2443,1988-01-15,191,15771,right,S. Langkamp,null
72,Matthias,,Ostrzolek,2455,1990-06-05,178,15772,left,M. Ostrzolek,null
74,Paul,,Verhaegh,2451,1983-09-01,178,15775,right,P. Verhaegh,null
78,Daniel,,Baier,2481,1984-05-18,176,15777,right,D. Baier,null
79,Ja-Cheol,,Koo,2481,1989-02-27,183,15781,right,Ja-Cheol Koo,14855
77,Jan,,Mor\u00e1vek,2481,1989-11-01,180,15782,right,J. Mor\u00e1vek,null
86,Koen,,Casteels,2451,1992-06-25,197,15795,left,K. Casteels,5629
98,Tom,,Starke,,1981-03-18,194,15797,right,T. Starke,null
74,Andreas,,Beck,2445,1987-03-13,180,15798,right,A. Beck,null
74,Fabian,,Johnson,2454,1987-12-11,183,15804,right,F. Johnson,8134
98,Jannik,,Vestergaard,1619,1992-08-03,199,15806,right,J. Vestergaard,7712
76,Roberto Firmino,,Barbosa de Oliveira,1612,1991-10-02,181,15808,right,Roberto Firmino,6380
67,Dominik,,Kaiser,2975,1988-09-16,171,15810,right,D. Kaiser,null
74,Sebastian,,Rudy,2444,1990-02-28,180,15811,right,S. Rudy,3148
79,Sejad,,Salihovi\u0107,,1984-10-08,182,15812,left,S. Salihovi\u0107,null
77,Tobias,,Strobl,2454,1990-05-12,188,15813,right,T. Strobl,null
84,Sven,,Schipplock,2450,1988-11-08,186,15821,right,S. Schipplock,null
73,Federico,,Ricca Rostagnol,683,1994-12-01,178,278007,left,F. Ricca,null
80,Andr\u00e9,,Hahn,2450,1990-08-13,185,15877,right,A. Hahn,null
75,Erick Cathriel,,Cabaco Almada,695,1995-04-19,186,278049,right,E. Cabaco,null
72,Luiz Felipe,,Ramos Marchi,3162,1997-03-22,187,376362,right,Luiz Felipe,null
91,Jens,,Grahl,2445,1988-09-22,192,15924,right,J. Grahl,null
68,Diego,,Demme,2975,1991-11-21,170,15937,right,D. Demme,null
73,Lukas,,Rupp,2482,1991-01-08,178,15942,right,L. Rupp,null
85,Ermin,,Bi\u010dak\u010di\u0107,2482,1990-01-24,185,15952,right,E. Bi\u010dak\u010di\u0107,null
81,Tin,,Jedvaj,2446,1995-11-28,184,212604,right,T. Jedvaj,9598
70,William,,de Asevedo Furtado,2451,1995-04-03,172,343685,right,William,null
93,Philipp,,Tschauner,2455,1985-11-03,196,16010,right,P. Tschauner,null
76,Max,,Kruse,2443,1988-03-19,180,16025,left,M. Kruse,null
63,Merveille Valthy Streeker,,Ndockyt,698,1998-07-20,178,376474,right,M. Ndockyt,null
69,Fin,,Bartels,2443,1987-02-07,176,16027,right,F. Bartels,null
76,Gonzalo,,Escalante,701,1993-03-27,182,212644,right,G. Escalante,null
83,Simon,,Terodde,2463,1988-03-02,192,16094,right,S. Terodde,null
76,Rona\u00ebl,,Pierre-Gabriel,3782,1998-06-13,177,396616,right,R. Pierre-Gabriel,4425
67,Kevin,,Kampl,2975,1990-10-09,178,16110,right,K. Kampl,null
89,Robert,,Almer,,1984-03-20,194,16126,left,R. Almer,null
69,Munir,,El Haddadi Mohamed,696,1995-09-01,175,278278,left,Munir,null
71,Aritz,,Elustondo Irribaria,687,1994-03-28,180,278288,right,Aritz Elustondo,null
66,\u00c1lvaro,,Odriozola Arzallus,675,1995-12-14,175,278289,right,Odriozola,1598
70,Robbie,,Kruse,2448,1988-10-05,179,16151,right,R. Kruse,8493
81,Patric,,Klandt,2453,1983-09-29,184,16154,right,P. Klandt,null
88,Jorge,,Ruiz Ojeda,695,1995-09-27,188,278316,right,Koke,null
85,David,,Soria Sol\u00eds,680,1993-04-04,192,278320,right,David Soria,null
85,Steven,,Fort\u00e8s,3780,1992-04-17,192,270306,right,Steven Fort\u00e8s,null
78,Gabriele,,Marchegiani,,1996-06-03,183,343915,right,G. Marchegiani,null
62,\u00c1lvaro Jos\u00e9,,Jim\u00e9nez Guerrero,,1995-05-19,176,278383,right,\u00c1lvaro Jim\u00e9nez,null
64,Daniele,,Verde,3194,1996-06-20,168,343925,left,D. Verde,3763
86,Jan,,Zimmermann,2462,1985-04-19,190,16287,left,J. Zimmermann,null
78,Danny,,Latza,2460,1989-12-07,179,16303,right,D. Latza,null
74,Christian Guillermo Mart\u00edn,,Ramos Garagay,16470,1988-11-04,185,114617,right,C. Ramos,15594
72,Christopher Paolo C\u00e9sar,,Hurtado Huertas,4498,1990-07-27,176,114624,right,P. Hurtado,15594
84,Sergei,,Ignashevich,,1979-07-14,187,101583,right,S. Ignashevich,14358
82,Kasper,,Dolberg,9,1997-10-06,187,281254,right,K. Dolberg,7712
81,Unai,,N\u00fa\u00f1ez Gestoso,678,1997-01-30,186,344068,right,Unai N\u00fa\u00f1ez,1604
74,I\u00f1igo,,C\u00f3rdoba Kerejeta,678,1997-03-13,180,344075,left,I\u00f1igo C\u00f3rdoba,1604
80,Luis Jan Piers,,Adv\u00edncula Castrill\u00f3n,713,1990-03-02,178,114709,right,L. Adv\u00edncula,15594
84,Ramazan,,\u00d6zcan,2446,1984-06-28,187,16411,left,R. \u00d6zcan,null
82,Far\u00e8s,,Bahlouli,3776,1995-04-08,182,245807,right,F. Bahlouli,null
85,Caiuby Francisco,,da Silva,2481,1988-07-14,184,16432,left,Caiuby,null
74,Borja,,Mayoral Moya,675,1997-04-05,182,344120,right,Borja Mayoral,1604
68,Gabriel,,Salazar Rojo,712,1996-06-18,178,344122,,Gabri Salazar,null
82,Theo Bernard Fran\u00e7ois,,Hern\u00e1ndez,675,1997-10-06,184,344132,left,T. Hern\u00e1ndez,null
63,Amath,,Diedhiou Ndiaye,698,1996-07-16,173,344140,right,A. Ndiaye,null
79,Panagiotis,,Retsos,2446,1998-08-09,186,344178,right,P. Retsos,null
61,Christian Alberto,,Cueva Bravo,14072,1991-11-23,169,114813,right,C. Cueva,15594
80,Jos\u00e9 Manuel,,Rodr\u00edguez Benito,695,1992-03-03,189,213124,left,Chema,null
70,Hirving Rodrigo,,Lozano Bahena,11,1995-07-30,177,295156,right,H. Lozano,15473
81,Danny,,Blum,2462,1991-01-07,184,16609,left,D. Blum,null
73,Samuel,,Bastien,3165,1996-09-26,177,278813,right,S. Bastien,5635
79,Edoardo,,Goldaniga,3315,1993-11-02,188,246059,right,E. Goldaniga,null
75,Federico,,Bernardeschi,3159,1994-02-16,183,246061,left,F. Bernardeschi,null
62,Stefano,,Sensi,3315,1995-08-05,168,246063,right,S. Sensi,null
82,J\u00fanior Osmar Ignacio ,,Alonso Mujica,3776,1993-02-09,184,213308,left,J. Alonso,null
75,Rolando,,Mandragora,3197,1997-06-29,183,302799,left,R. Mandragora,3757
83,Saidy,,Janko,3782,1995-10-22,181,278867,right,S. Janko,null
70,Jason,,Denayer,4492,1995-06-28,184,278872,right,J. Denayer,null
68,Ladislav,,Krej\u010d\u00ed,3166,1992-07-05,180,82266,left,L. Krej\u010d\u00ed,null
80,Marco,,Benassi,3176,1994-09-08,184,22380,right,M. Benassi,null
70,Giorgian Daniel,,De Arrascaeta Benedetti,5640,1994-06-01,172,213364,right,G. De Arrascaeta,15670
73,Joris,,Kayembe Ditu ,3770,1994-08-08,182,278913,left,J. Kayembe,null
70,Adri\u00e1n Ricardo,,Centuri\u00f3n,12068,1993-01-19,174,213387,right,R. Centuri\u00f3n,null
85,Andrea,,Petagna,3172,1995-06-30,188,246175,left,A. Petagna,null
71,Theodor,,Gebre Selassie,2443,1986-12-24,181,82340,right,T. Gebre Selassie,11555
78,Moise Bioty,,Kean,3194,2000-02-28,183,410031,right,M. Kean,null
84,Rani,,Khedira,2481,1994-01-27,188,16826,right,R. Khedira,null
74,Roberto,,Su\u00e1rez Pier,695,1995-02-16,182,410055,right,Rober,null
87,Dominique,,Heintz,2463,1993-08-15,189,16843,left,D. Heintz,null
70,Jules,,Kound\u00e9,3772,1998-11-12,178,410062,right,J. Kound\u00e9,null
70,Julian,,Korb,2455,1992-03-21,177,16884,right,J. Korb,null
85,Tom\u00e1\u0161 ,,Vacl\u00edk,6407,1989-03-29,188,82468,right,T. Vacl\u00edk,11555
81,Pavel,,Kade\u0159\u00e1bek,2482,1992-04-25,182,82487,right,P. Kade\u0159\u00e1bek,11555
64,Vladim\u00edr,,Darida,2457,1990-08-08,171,82518,right,V. Darida,11555
67,Nanitamo Jonathan,,Ikon\u00e9,3787,1998-05-02,175,344744,left,J. Ikon\u00e9,null
79,Yann,,Sommer,2454,1988-12-17,183,49855,right,Y. Sommer,6697
83,David \u00c1ngel,,Abraham,2462,1986-07-15,188,49856,right,D. Abraham,null
83,Arlind,,Ajeti,3197,1993-09-25,184,49857,right,A. Ajeti,8731
73,Joo-Ho,,Park,14773,1987-01-16,176,49862,left,Joo-Ho Park,14855
80,Fabian,,Frei,6407,1989-01-08,183,49869,right,F. Frei,null
72,Xherdan,,Shaqiri,1612,1991-10-10,169,49872,left,X. Shaqiri,6697
72,Valentin,,Stocker,6407,1989-04-12,179,49873,left,V. Stocker,null
82,Granit,,Xhaka,1609,1992-09-27,185,49876,left,G. Xhaka,6697
88,Yvon Landry ,,Mvogo,2975,1994-06-06,190,49883,right,Y. Mvogo,6697
76,J\u00e9r\u00f4me,,Gondorf,2443,1988-06-26,175,17136,right,J. Gondorf,null
88,Ra\u00fal Marcelo,,Bobadilla,2454,1987-06-18,181,49907,right,R. Bobadilla,null
74,Jacques Fran\u00e7ois,,Moubandje,3780,1990-06-21,180,49919,left,F. Moubandje,6697
76,Vincent,,R\u00fcfli,3804,1988-01-22,180,49921,right,V. R\u00fcfli,null
95,Tom\u00e1\u0161,,Koubek,3774,1992-08-26,198,82690,right,T. Koubek,11555
84,Caglar,,S\u00f6y\u00fcnc\u00fc,2453,1996-05-23,187,344864,right,C. S\u00f6y\u00fcnc\u00fc,4687
85,Roman,,B\u00fcrki,2447,1990-11-14,187,49968,right,R. B\u00fcrki,6697
79,Michael,,Lang,2454,1991-02-08,185,49977,right,M. Lang,6697
77,Daniel,,Pavlovic,3197,1988-04-22,183,49979,left,D. Pavlovic,null
71,Amir,,Abrashi,2453,1990-03-27,172,49982,right,A. Abrashi,null
77,Remo,,Freuler,3172,1992-04-15,181,49991,right,R. Freuler,6697
83,Berat ,,Djimsiti,3219,1993-02-19,190,50007,right,B. Djimsiti,8731
80,Seydou,,Sy,19830,1995-12-12,192,344927,right,S. Sy,null
81,Josip,,Drmic,2454,1992-08-08,183,50023,right,J. Drmic,6697
68,Mattia,,Zaccagni,3194,1995-06-16,176,246633,right,M. Zaccagni,null
72,Kerem,,Demirbay,2482,1993-07-03,182,221333,left,K. Demirbay,null
79,Silvan,,Widmer,3163,1993-03-05,182,50069,right,S. Widmer,null
67,Marijan,,\u0106avar,2462,1998-02-02,180,476054,right,M. \u0106avar,10007
73,Artur,,Ioni\u0163\u0103,3173,1990-08-17,184,50073,right,A. Ioni\u0163\u0103,11163
75,Lyanco Evangelista,,Silveira Neves Vojnovi\u0107 ,3185,1997-02-01,187,377757,right,Lyanco,null
84,Fabian Lukas,,Sch\u00e4r,1613,1991-12-20,188,50102,right,F. Sch\u00e4r,6697
78,Rodrigo Javier,,de Paul,3163,1994-05-24,178,213948,right,R. de Paul,null
80,M\u00e1rio Figueira,,Fernandes,13886,1990-09-19,187,41123,right,M\u00e1rio Fernandes,14358
80,Edinaldo,,Gomes Pereira,691,1988-08-25,188,41124,right,Naldo,null
75,Alan,,Dzagoev,13886,1990-06-17,179,101590,right,A. Dzagoev,14358
74,Mario,,Hermoso Canseco,691,1995-06-18,184,279533,left,Mario Hermoso,null
73,Marcos,,Llorente Moreno,675,1995-01-30,184,279538,right,Marcos Llorente,null
78,Enzo Alan,,Zidane Fern\u00e1ndez,6434,1995-03-24,185,279541,right,E. Zidane,null
76,Lucas ,,Hern\u00e1ndez Pi,679,1996-02-14,184,279545,left,L. Hern\u00e1ndez,4418
73,Andoni,,Gorosabel Espinosa,687,1996-08-04,174,279560,right,Andoni Gorosabel,null
64,Jon,,Guridi Aldalur,687,1995-02-28,179,279566,left,Jon Guridi,null
72,Jon,,Bautista Orgilles,687,1995-07-03,180,279571,right,Jon Bautista,null
70,Alejandro,,Granell Nogu\u00e9,756,1988-08-02,175,214062,left,\u00c1lex Granell,null
72,Burim,,Kukeli,6421,1984-01-16,180,50264,left,B. Kukeli,null
65,Ermir,,Lenjani,6421,1989-08-05,175,50318,left,E. Lenjani,8731
69,Ellyes,,Skhiri,3787,1995-05-10,185,246946,right,E. Skhiri,16276
58,Vincent,,Koziello,2463,1995-10-28,168,279734,right,V. Koziello,null
91,Alisson Rams\u00e9s,,Becker,1612,1992-10-02,191,214220,left,Alisson,6380
74,Gianluca,,Lapadula,3193,1990-02-07,177,115933,left,G. Lapadula,null
69,Jean-K\u00e9vin,,Augustin,2975,1997-06-16,177,279780,right,J. Augustin,null
80,Armando,,Sadiku,695,1991-05-27,186,50461,right,A. Sadiku,8731
76,I\u00f1aki,,Williams Arthuer,678,1994-06-15,186,247141,right,I\u00f1aki Williams,null
71,Brandon,,Thomas Llamas,3774,1995-02-04,177,247162,right,Brandon,null
75,Diego,,Gonz\u00e1lez Polanco,683,1995-01-28,184,247169,both,Diego Gonz\u00e1lez,null
92,Andr\u00e9s Tom\u00e1s,,Prieto Albert,683,1993-10-17,194,247173,right,Andr\u00e9s,null
77,Pau,,L\u00f3pez Sabata,691,1994-12-13,189,247206,left,Pau L\u00f3pez,null
76,Joan,,Jord\u00e1n Moreno,701,1994-07-06,185,247207,right,Joan Jord\u00e1n,null
61,Rafael Jes\u00fas,,Navarro Mazuelos,684,1994-02-23,173,247212,right,Rafa Navarro,null
76,V\u00edctor,,Camarasa Ferrando,684,1994-05-28,183,247219,right,V\u00edctor Camarasa,null
65,David,,Remeseiro Salgueiro,695,1994-07-06,178,247220,right,Jason,null
73,\u00c1lvaro,,Medr\u00e1n Just,696,1994-03-15,177,247222,right,Medr\u00e1n,null
70,Guillermo,,Varela Olivera,15633,1993-03-24,174,116166,right,G. Varela,15670
70,Sebasti\u00e1n Carlos,,Crist\u00f3foro Pepe,3176,1993-08-23,173,116170,right,S. Crist\u00f3foro,null
73,Jo\u00e3o Pedro Geraldino,,dos Santos Galv\u00e3o,3173,1992-03-09,184,116171,right,Jo\u00e3o Pedro,null
76,Maximiliano Mart\u00edn,,Olivera De Andrea,3176,1992-03-05,182,116225,left,M. Olivera,null
84,Shay,,Given,,1976-04-20,185,149022,right,S. Given,null
75,Gast\u00f3n Alexis,,Silva Perdomo,12062,1994-03-05,185,116259,left,G. Silva,15670
58,Maxime,,Lopez,3771,1997-12-04,167,280115,right,M. Lopez,4425
69,J\u00e9r\u00e9mie,,Porsan-Clemente,3787,1997-12-16,179,280116,right,J. Porsan-Clemente,null
80,Mouez,,Hassen,3775,1995-03-05,186,149050,right,M. Hassen,16276
69,Diego Alejandro,,Rol\u00e1n Silva,683,1993-03-24,177,116283,right,D. Rol\u00e1n,null
70,R\u00e9mi,,Walter,3795,1995-04-26,174,149053,left,R. Walter,null
65,Wesley,,Sa\u00efd,3804,1995-04-19,171,149054,right,W. Sa\u00efd,null
87,Marc-Aur\u00e8le,,Caillard,3785,1994-05-12,191,149057,right,M. Caillard,null
